49.899752	47.868384	47.884732	47.658173	47.723139	47.824718	14.490254	47.606983	48.128256	48.204687
18.832124	50.532571	18.599012	49.743429	50.099687	14.898118	18.953498	18.681812	31.606121	28.2526
13.168877	15.71788	32.543171	26.522289	31.420795	17.159674	17.07052	15.335934	13.995417	10.262082
53.56729	13.368669	37.382148	47.376884	11.881164	18.344843	21.365326	41.238548	49.338344	12.892498
15.641674	29.627657	12.139637	19.729586	50.104919	13.651249	17.024871	15.368113	13.871071	17.697971
9.531457	25.391622	9.960132	11.086729	22.763125	45.324638	23.820885	30.493268	37.127484	20.2093
9.046703	32.289307	50.218854	14.119215	28.134489	10.55516	11.402364	9.333565	16.514128	36.242174
17.70488	27.024401	24.400624	11.527293	38.559951	25.399409	23.696339	21.12629	13.900558	36.307609
29.11354	34.011215	10.664024	15.482916	24.118505	16.656636	7.425011	27.718168	18.54301	12.604561
15.012345	9.707749	24.911345	8.609987	17.944587	6.321804	10.23902	23.365287	10.772739	22.382849
12.025474	7.393212	25.707093	14.270988	13.978411	18.877147	9.955457	12.901731	7.859237	15.619786
7.111554	13.360349	17.460849	10.476414	8.502087	23.865849	9.915764	4.465545	18.95763	32.642091
5.343194	8.139782	5.847601	9.995338	7.573415	13.070986	7.766652	11.811141	10.233759	13.92292
4.227999	19.489564	9.281389	5.746963	21.745686	12.685893	9.027119	7.348324	5.550685	42.991934
19.9318	10.972344	9.266236	8.936498	9.982016	4.245481	4.25691	8.044267	9.516859	9.853617
18.970161	4.527223	9.52195	10.017157	7.538434	4.120439	10.658685	9.770794	5.588785	5.952397
4.57485	9.142216	14.115054	4.387595	4.25265	4.26474	5.543527	5.742527	4.250997	4.261544
4.645114	4.933222	5.583823	4.875118	4.519235	5.923655	4.329888	4.38097	4.361403	4.394706
4.563078	4.609066	4.496268	4.443604	4.435028	4.580401	4.614099	4.501162	4.572756	4.499572
4.631502	4.541086	4.453279	4.427907	4.558215	4.540952	4.456062	4.542885	4.605351	4.427522
4.470407	5.215053	4.972459	4.669855	4.499892	4.465543	4.530863	4.640438	4.56419	4.432976
4.444629	4.567366	4.63904	4.575759	4.435885	4.388197	4.464238	4.451426	4.618777	4.63306
4.457567	4.46746	4.481464	4.614618	4.495664	4.4315	4.392367	4.445546	4.648407	4.488708
4.457076	4.4285	4.598105	4.570095	4.444582	4.447951	4.634185	4.5787	4.454445	4.426002
4.461928	4.626519	4.574407	4.479825	4.445382	4.452352	4.536949	4.609443	4.396854	4.468078
4.426209	4.468101	4.639336	4.486353	4.4508	4.435168	4.653249	4.533302	4.493395	4.457576
4.573183	4.618318	4.410702	4.476785	4.455232	4.722014	4.573357	5.339741	4.952035	4.656543
4.553965	4.436775	4.465418	4.475788	4.872379	4.984917	4.840295	4.666141	4.589583	4.492817
4.454643	4.558069	4.518478	4.457734	4.611789	4.483213	4.446676	4.529285	4.614793	4.437657
4.461202	4.507363	4.635864	4.587435	4.452839	4.51875	4.437405	4.472272	4.520705	4.601262
