1.7089	1.658641	1.702938	1.684456	1.685559	1.701466	1.677355	1.683311	1.663127	1.673228
4.066127	3.955246	4.168065	4.241939	3.857254	4.649148	3.974407	3.930858	4.050811	3.792868
4.115798	3.9465	3.841281	4.326016	3.765418	4.080828	3.972374	3.788014	4.142822	4.095163
3.750135	3.86338	4.092238	4.068531	3.794944	3.79341	3.541459	3.815126	3.813819	4.230453
3.467581	3.37783	3.951302	3.408572	3.779427	3.673754	3.81816	3.720035	3.924089	3.545313
3.809539	3.592984	4.115465	3.986088	3.472943	3.61114	3.79584	4.456864	3.243296	3.662475
3.964612	3.178912	3.788152	3.426017	3.415796	3.855545	3.752149	3.689576	3.469042	4.536174
2.995731	3.379831	3.794695	3.661901	3.889798	3.497626	3.730016	3.430566	3.731739	3.514955
3.674773	3.379914	3.622202	3.641854	4.005603	3.099037	3.93346	3.685032	3.557577	3.474726
4.211176	3.276248	3.197253	3.265782	4.174653	3.246394	3.839278	3.696459	3.439255	3.429259
3.802423	3.620368	3.425952	3.474366	3.337733	3.069497	3.318169	3.866571	3.764259	3.287272
3.349535	3.392014	3.249725	3.915052	2.732828	3.373767	3.55466	3.811922	3.10546	3.357764
3.428485	2.954539	3.69292	4.086734	3.182043	3.1223	3.035156	3.423476	3.483961	3.292871
3.544201	3.050362	3.172275	3.098271	3.073559	3.365641	3.397903	3.308076	3.535867	3.024811
3.78237	3.343755	3.015311	3.6194	2.824237	2.893347	3.244827	3.329905	3.703524	3.856752
3.11967	3.583116	2.686886	3.055025	2.793039	3.125702	3.568622	2.642903	3.024819	3.436127
3.17564	3.342888	3.099329	2.72541	3.034575	3.249167	3.117934	2.656896	3.223858	3.640932
3.163904	3.257794	3.075696	3.130097	3.160475	3.079987	3.08485	3.199082	3.013957	3.037914
3.654532	3.048726	3.243596	2.503592	3.074209	3.410434	2.384576	3.262354	3.141828	2.459182
2.285586	2.883972	2.951208	2.882938	2.686391	2.729085	3.398737	3.285686	3.183903	3.186648
2.697564	2.616716	3.004082	2.635827	2.840334	2.549808	2.497492	2.89134	2.830125	3.186253
2.322683	2.77779	2.662107	2.637657	2.916362	2.799713	3.35372	2.553032	3.063645	2.957645
2.666902	2.871047	2.904878	2.756864	2.078809	3.157587	2.954465	2.757263	2.396835	3.167836
2.052103	2.826994	2.677665	2.776774	2.72972	2.472421	2.456815	2.743438	2.629749	2.95078
2.969521	3.117971	2.55544	3.148443	2.406882	2.920049	2.331461	2.631998	2.203676	2.438477
2.264708	2.659292	2.911648	2.676677	2.758614	2.193432	2.07326	2.139278	2.17363	2.789841
2.473144	2.347253	2.188048	2.748285	2.546575	2.533557	2.590792	2.534892	2.416808	2.621446
2.75567	2.428573	2.213808	2.569057	2.761847	2.421433	2.900729	2.314621	2.144176	2.425465
3.283748	2.655412	2.262438	1.957794	2.248722	2.277118	2.352273	2.910947	2.688862	2.103154
2.337277	2.806537	2.341683	2.871269	2.797686	2.364193	2.597353	2.289528	3.035888	2.173997
2.444025	3.111061	2.212361	2.302898	3.107632	2.326147	2.279043	2.453694	2.601818	2.692276
2.236152	2.129576	2.702401	2.254018	2.465975	2.28441	2.354476	2.214743	2.17663	2.445342
2.111914	2.363717	1.950555	1.959484	2.252801	1.736529	2.208475	2.256996	2.450713	2.944329
2.26582	2.133551	2.177336	2.339394	2.622029	2.457553	2.218919	2.367436	2.475282	2.259146
1.845394	2.297545	2.227911	2.035797	1.756513	2.455029	1.984644	1.922589	2.161765	2.16799
2.042021	1.604159	2.286759	2.177955	2.217142	1.932581	2.163329	1.933349	2.445843	2.499846
2.082181	2.609773	2.175559	2.197913	2.296093	2.27504	2.095062	1.978251	2.126409	2.000991
2.419155	2.164921	2.077351	1.820832	2.286889	2.07485	2.199798	1.954131	2.002473	2.115997
2.135614	2.319165	1.940048	2.108933	1.794797	1.785451	1.998707	2.011886	2.025644	1.849848
1.864088	1.994801	1.995151	1.769534	1.793863	2.108314	2.428229	2.191211	2.068557	2.161429
1.880549	2.026173	1.811871	2.068754	2.082862	2.003871	1.980568	2.096962	1.772856	1.829122
2.05325	1.95817	1.901395	1.653577	2.129926	1.87438	1.639656	1.928319	2.150996	1.810998
1.593157	1.66548	1.78473	1.768547	1.70753	1.852893	1.684364	1.757812	1.691963	1.984331
1.761588	1.853865	1.839981	1.673102	2.038461	1.679815	2.008239	2.376208	1.820993	1.693904
1.789457	1.687913	1.597418	1.68197	1.829627	1.632277	1.703883	1.855244	1.68633	1.678731
1.775657	1.681675	1.685999	1.768726	1.851097	1.771775	1.685891	1.683822	1.693646	1.671158
1.664193	1.669983	1.708683	1.679099	1.674605	1.671286	1.668051	1.709852	1.675227	1.694744
1.667367	1.670251	1.667196	1.661064	1.699117	1.657245	1.679115	1.660263	1.670216	1.669753
1.692897	1.665015	1.668794	1.665773	1.671958	1.688358	1.676435	1.645639	1.694756	1.680138
1.677323	1.692417	1.664875	1.682847	1.691913	1.661433	1.650383	1.672925	1.681532	1.661823
