1.826123	1.826458	1.819702	1.82057	1.839248
7.08024	7.081764	7.138445	7.044602	7.069877
7.046418	7.08477	7.281155	6.251035	7.092276
7.087248	7.131396	7.112374	7.092873	7.130791
6.919653	6.86978	7.114076	7.112679	7.081041
7.127861	7.172219	7.167718	7.24586	7.148967
7.158854	6.359004	6.131425	7.081267	5.52288
6.007829	6.633442	5.550353	7.18225	5.519768
7.100199	6.838034	6.895912	5.424023	6.918769
7.138955	6.211291	7.177492	7.225612	7.196834
7.000178	7.374941	6.267634	5.949152	6.369769
7.112384	5.722114	5.41791	7.057985	5.556552
4.738	6.408559	5.294928	5.352131	6.798945
6.290417	6.217338	5.906687	7.230122	6.567671
5.33731	6.797873	5.277395	5.69741	7.1154
6.834707	6.141563	5.562234	5.671331	6.816302
5.354057	6.093658	6.020244	6.134006	5.664489
7.114097	7.104281	5.896302	5.096167	6.003859
6.590344	4.336694	5.412562	6.215384	5.020948
6.877797	5.362339	7.102842	4.706664	5.357677
5.658461	6.577037	6.901649	5.882341	5.215232
6.120893	6.83788	4.407203	6.184624	4.751993
6.326458	5.450831	4.211171	6.100814	6.026906
5.847877	5.336942	6.383762	7.088194	5.415649
5.07816	7.101784	5.718108	5.873688	5.393419
5.9917	6.479686	6.338979	6.206585	6.88205
5.679924	5.228315	6.264283	4.524618	5.244097
5.096424	6.308238	3.63997	4.381974	5.921142
6.557004	5.433753	6.247709	4.752518	4.939472
5.557991	4.74072	5.679016	6.022882	5.302255
6.395187	5.340378	5.547059	3.435143	5.276162
5.98987	4.454669	4.553077	5.249307	2.812847
5.645083	5.914787	4.293153	5.00063	4.352701
6.555756	4.675442	5.071528	5.037268	4.426415
5.898925	4.70226	5.070461	5.477579	5.554814
5.510298	5.649446	6.072347	6.055303	5.410984
5.092555	6.691875	5.648599	4.527407	5.921387
3.165811	4.698226	5.315218	5.299832	4.031707
5.826767	5.309714	5.301065	5.517269	4.542752
5.184008	4.169626	4.137552	5.896978	5.402124
3.668755	4.540505	5.813741	6.181824	4.855535
5.302479	4.421928	4.717828	4.878613	3.482073
3.70025	4.917761	4.145241	4.803006	3.998216
5.565418	4.569152	3.231269	3.976392	4.724637
4.816093	4.414622	4.177692	4.80075	3.454059
4.119242	5.216384	3.638532	4.874653	4.112839
3.95841	4.767364	5.037476	3.216379	3.888408
4.431708	4.719847	3.505682	5.390958	4.183983
4.660371	4.480639	4.605249	3.146214	5.375723
3.588206	5.190993	4.630868	4.165115	3.797819
3.473238	3.036528	2.913814	3.880726	4.587002
3.932168	4.439697	4.902061	4.727333	3.914738
3.550779	4.09058	5.408986	5.291951	4.571037
3.721526	4.244927	3.545465	3.43365	3.241065
3.543879	3.969717	3.586364	4.819701	6.173783
4.040037	2.718241	3.069653	3.819497	6.092586
4.43034	5.112959	3.643006	4.136774	4.045613
4.11283	2.640998	3.770901	3.779544	3.534745
3.129127	3.682174	5.661864	4.059311	3.644654
5.026884	4.085772	3.8651	2.53762	3.886891
