4.447002	4.543893	4.464635	4.416968	4.079568
4.660334	4.260965	4.454926	3.778364	4.453101
4.408286	3.850423	4.204481	4.451278	3.782878
3.706557	3.70288	4.581541	3.865107	3.765118
3.523117	3.09001	3.583697	3.071132	3.700132
3.759995	4.067684	3.388256	3.151494	3.860784
4.107859	4.259081	4.1536	3.819876	3.383826
2.558769	2.841415	2.735316	3.538206	2.825083
2.852102	4.249155	2.989353	3.220179	3.655132
3.034809	3.877199	3.109343	3.331284	3.005101
3.48811	3.087564	3.885643	2.989542	2.748773
3.047029	3.552136	2.893085	2.371151	2.547602
2.714556	3.131989	2.633021	2.813906	2.404244
2.67176	3.084356	2.419133	2.893884	2.287493
2.509264	2.251338	2.126905	2.93884	2.93529
2.654814	2.574831	2.271768	2.405622	2.201637
2.846079	2.533293	2.058776	2.39792	2.351825
2.425405	2.216669	2.364022	1.84127	1.576075
2.335048	2.298021	2.204881	1.8588	2.380183
1.834503	2.44659	1.647185	2.108815	2.029686
